danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
0.767,0.864,10,-1.847,0,0.133,0.0116,0.0,0.0957,0.747,85.475,audio_features,0nKZeSrqH9u31NLoTUsYBR,spotify:track:0nKZeSrqH9u31NLoTUsYBR,https://api.spotify.com/v1/tracks/0nKZeSrqH9u31NLoTUsYBR,https://api.spotify.com/v1/audio-analysis/0nKZeSrqH9u31NLoTUsYBR,257907,4,rap
0.955,0.728,9,-4.862,0,0.122,0.219,0.0,0.0612,0.922,107.082,audio_features,0oXuKhuNkXiZtuoxrdt3Ca,spotify:track:0oXuKhuNkXiZtuoxrdt3Ca,https://api.spotify.com/v1/tracks/0oXuKhuNkXiZtuoxrdt3Ca,https://api.spotify.com/v1/audio-analysis/0oXuKhuNkXiZtuoxrdt3Ca,228227,4,rap
0.66,0.765,7,-7.121,1,0.245,0.227,0.0,0.376,0.771,151.074,audio_features,0p7GJrCXs75kcqFNveyCGp,spotify:track:0p7GJrCXs75kcqFNveyCGp,https://api.spotify.com/v1/tracks/0p7GJrCXs75kcqFNveyCGp,https://api.spotify.com/v1/audio-analysis/0p7GJrCXs75kcqFNveyCGp,208600,4,rap
0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,audio_features,0r2Bul2NuCViraT2zX1l5j,spotify:track:0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/audio-analysis/0r2Bul2NuCViraT2zX1l5j,334067,4,rap
0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,audio_features,0svl7cK07gK1ia5ainczU5,spotify:track:0svl7cK07gK1ia5ainczU5,https://api.spotify.com/v1/tracks/0svl7cK07gK1ia5ainczU5,https://api.spotify.com/v1/audio-analysis/0svl7cK07gK1ia5ainczU5,231240,4,rap
0.917,0.692,2,-11.665,1,0.244,0.185,1.09e-05,0.0686,0.819,111.782,audio_features,0tm6gsXe0LSm9zeSspyMQu,spotify:track:0tm6gsXe0LSm9zeSspyMQu,https://api.spotify.com/v1/tracks/0tm6gsXe0LSm9zeSspyMQu,https://api.spotify.com/v1/audio-analysis/0tm6gsXe0LSm9zeSspyMQu,235840,4,rap
0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,audio_features,0trHOzAhNpGCsGBEu7dOJo,spotify:track:0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/audio-analysis/0trHOzAhNpGCsGBEu7dOJo,293973,4,rap
0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267,4,rap
0.7,0.598,2,-7.783,1,0.114,0.0369,0.0,0.111,0.594,160.041,audio_features,0wpbHnOW0zVUtV10LSj9c9,spotify:track:0wpbHnOW0zVUtV10LSj9c9,https://api.spotify.com/v1/tracks/0wpbHnOW0zVUtV10LSj9c9,https://api.spotify.com/v1/audio-analysis/0wpbHnOW0zVUtV10LSj9c9,228453,4,rap
0.799,0.642,8,-5.523,0,0.13,0.0463,0.0,0.0616,0.536,92.907,audio_features,0x71Ua6hHfdKWgk4XPmNn6,spotify:track:0x71Ua6hHfdKWgk4XPmNn6,https://api.spotify.com/v1/tracks/0x71Ua6hHfdKWgk4XPmNn6,https://api.spotify.com/v1/audio-analysis/0x71Ua6hHfdKWgk4XPmNn6,218027,4,rap
